laser_white,infrared_white,actual_white,laser_red,infrared_red,actual_red,laser_dark_red,infrared_dark_red,actual_dark_red,laser_glowing_red,infrared_glowing_red,actual_glowing_red,laser_mirror,infrared_mirror,actual_mirror
76.6407202741388,61.09741671810711,0.23209169054441262,77.0122724883396,61.71667019439908,0.22922636103151864,76.81928298782512,42.092531059346136,0.22922636103151864,76.90852114926935,61.543751428144155,0.22922636103151864,76.58023718768787,52.03025815977469,0.22922636103151864
76.35848560832824,60.627025571498685,0.2349570200573066,76.73003998415531,61.24628271765861,0.23209169054441262,76.53704983849488,41.38694815828735,0.23209169054441262,76.62628879067861,61.073364170232324,0.23209169054441262,76.29800128308516,51.4519089680596,0.23209169054441262
76.07625093892472,60.15663442030335,0.23782234957020057,76.44780751660176,60.775895299564176,0.2349570200573066,76.25481667882345,40.681365237423606,0.2349570200573066,76.3440564217779,60.60297689056993,0.2349570200573066,76.01576540189716,50.87355982994304,0.2349570200573066
75.79401626964288,59.68624327128964,0.24068767908309457,76.1655750800184,60.30550793017891,0.23782234957020057,75.97258351611377,39.97578231540088,0.23782234957020057,76.06182403529797,60.13258957700764,0.23782234957020057,75.73352955087034,50.29521075910475,0.23782234957020057
75.51178160502863,59.21585213257541,0.24355300859598855,75.88334266809898,59.83512059854181,0.24068767908309457,75.6903503578468,39.27019941119436,0.24068767908309457,75.77959162417612,59.66220221782341,0.24068767908309457,75.45129373630178,49.71686176820528,0.24068767908309457
75.22954695037522,58.74546101347895,0.24641833810888253,75.60111027399866,59.36473329285445,0.24355300859598855,75.40811721154435,38.56461654376092,0.24355300859598855,75.49735918169155,59.191814801947,0.24355300859598855,75.1690579639139,49.1385128686337,0.24355300859598855
74.94731231162471,58.275069924345416,0.2492836676217765,75.31887789045322,58.894346000686745,0.24641833810888253,75.12588408462923,37.85903373168643,0.24641833810888253,75.21512670159682,58.72142731917672,0.24641833810888253,74.88682223873867,48.56016407027695,0.24641833810888253
74.6650776952553,57.80467887635127,0.2521489971346705,75.03664550990767,58.42395870919715,0.2492836676217765,74.84365098428498,37.15345099283493,0.2492836676217765,74.9328941782417,58.251039760382426,0.2492836676217765,74.60458656501268,47.9818153813116,0.2492836676217765
74.38284310815729,57.33428788129119,0.25501432664756446,74.7544131246527,57.95357140536454,0.2521489971346705,74.56141791731778,36.44786834400532,0.2521489971346705,74.65066160668857,57.780652117692014,0.2521489971346705,74.32235094608536,47.40346680802562,0.2521489971346705
74.1006085574995,56.86389695134988,0.25787965616045844,74.47218072696562,57.48318407622654,0.25501432664756446,74.27918489002386,35.742285800603426,0.25501432664756446,74.3684289828153,57.31026438465726,0.25501432664756446,74.04011538434338,46.82511835467304,0.25501432664756446
73.81837405058882,56.393506098863334,0.2607449856733524,74.18994830925425,57.012796709120764,0.25787965616045844,73.99695190806376,35.0367033763342,0.25787965616045844,74.08619630340507,56.83987655639534,0.25787965616045844,73.75787988115052,46.24677002336255,0.25787965616045844
73.53613959472483,55.923115336074545,0.26361031518624645,73.90771586420013,56.54240929192371,0.2607449856733524,73.71471897634737,34.33112108292159,0.2607449856733524,73.8039635662202,56.36948862970355,0.2607449856733524,73.47564443680703,45.668421813986626,0.2607449856733524
73.253905197053,55.452724674886866,0.2664756446991404,73.62548338489877,56.072021813283456,0.26361031518624645,73.43248609893061,33.62553892986102,0.26361031518624645,73.52173077005884,55.899100603143715,0.26361031518624645,73.19340905052798,45.09007372418956,0.26361031518624645
72.97167086441824,54.98233412662046,0.2693409742120344,73.34325086499447,55.60163426284137,0.2664756446991404,73.15025327892714,32.91995692420942,0.2664756446991404,73.23949791479289,55.42871247709606,0.2664756446991404,72.9111737204411,44.51172574937689,0.2664756446991404
72.68943660322253,54.51194370177679,0.2722063037249284,73.06101829880647,55.13124663143834,0.2693409742120344,72.868020518436,32.214375070417965,0.2693409742120344,72.9572650013867,54.95832425377889,0.2693409742120344,72.62893844360573,43.9333778827674,0.2693409742120344
72.4072024192888,54.04155340981425,0.27507163323782235,72.77878568144472,54.6608589113019,0.2722063037249284,72.5857878184875,31.50879337021064,0.2722063037249284,72.67503203189527,54.48793593723478,0.2722063037249284,72.3467032160515,43.35503011548635,0.2722063037249284
72.1249683177335,53.57116325894079,0.27793696275071633,72.49655300891216,54.190471096210224,0.27507163323782235,72.30355517900813,30.803211822511667,0.27507163323782235,72.39279900944231,54.017547533282965,0.27507163323782235,72.064468032837,42.7766824366984,0.27507163323782235
71.84273430285097,53.100773255926846,0.2808022922636103,72.21432027819196,53.7200831816293,0.27793696275071633,72.02132259880551,30.09763042342428,0.27793696275071633,72.11056593817776,53.547159049437454,0.27793696275071633,71.78223288812728,42.19833483377998,0.27793696275071633
71.56050037801162,52.63038340594226,0.2836676217765043,71.93208748731779,53.249695164821254,0.2808022922636103,71.73909007557435,29.39204916626147,0.2808022922636103,71.82833282321567,53.07677049479243,0.2808022922636103,71.49999777528978,41.61998729252673,0.2808022922636103
71.27826654557616,52.159993712421596,0.28653295128939826,71.6498546354251,52.779307044919975,0.2836676217765043,71.45685760592298,28.686468041629297,0.2836676217765043,71.54609967055325,52.606381879877404,0.2836676217765043,71.2177626870056,41.041639797393515,0.2836676217765043
70.99603280682703,51.68960417695884,0.2893982808022923,71.36762172278303,52.308918822974036,0.28653295128939826,71.1746251854206,27.980887037561363,0.28653295128939826,71.26386648697209,52.13599321648279,0.28653295128939826,70.93552761539551,40.463292331762254,0.28653295128939826
